family,GCF_000597845.1,GCF_000599665.1,GCF_000801165.1,GCF_000801185.2,GCF_000830035.1,GCF_000833145.1,GCF_000833635.2,GCF_000952955.1,GCF_000953515.1,GCF_000971615.1,GCF_000987875.1
GCF_000597845.1|WP_000133193.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000133591.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000133631.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000134014.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000134636.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000597845.1|WP_000134870.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000135040.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000135058.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000135199.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000135224.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000135625.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000135680.1,1,0,0,1,0,0,1,1,1,0,1
GCF_000597845.1|WP_000136192.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000136788.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000137280.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000137296.1,1,0,0,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000137657.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000138052.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000138282.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000138728.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000138905.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000139496.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000140327.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000140508.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000141275.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000144073.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000144361.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000145975.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000146159.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000146343.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000146689.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000597845.1|WP_000146992.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000147624.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000147987.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000148063.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000148551.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000148875.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000148959.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000149639.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000149991.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000150118.1,1,1,1,1,1,1,0,1,1,1,1
GCF_000597845.1|WP_000150543.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000150637.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000151734.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000152305.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000152518.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000152933.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000153067.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000597845.1|WP_000153129.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000153502.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000153910.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000154044.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000154398.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000155257.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000155657.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000156255.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000156518.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000156701.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000156811.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000157259.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000158056.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000158153.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000158547.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000160104.1,1,1,0,0,1,1,0,0,0,0,1
GCF_000597845.1|WP_000160808.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000161265.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000162569.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000162740.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000164033.1,1,0,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000164043.1,1,0,0,0,0,0,0,0,0,0,0
GCF_000597845.1|WP_000164439.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000165552.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000165699.1,1,1,1,1,1,1,0,0,0,1,1
GCF_000597845.1|WP_000165879.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000166270.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000166449.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000166961.1,1,0,0,0,0,0,0,0,0,0,0
GCF_000597845.1|WP_000167336.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000168797.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000169176.1,1,1,1,1,1,1,1,1,1,1,0
GCF_000597845.1|WP_000169728.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000170346.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000170963.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000171719.1,1,1,1,1,1,1,1,1,1,1,0
GCF_000597845.1|WP_000172005.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000172749.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000173291.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000174305.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000174677.1,1,1,1,1,1,1,0,1,1,1,1
GCF_000597845.1|WP_000175026.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000175286.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000175706.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000175943.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000176270.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000177057.1,1,0,0,1,1,1,1,1,1,0,0
GCF_000597845.1|WP_000177526.1,1,0,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000177732.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000178044.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000178677.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000179165.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000179409.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000179819.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000179845.1,1,0,0,0,0,0,0,0,0,0,0
GCF_000597845.1|WP_000180056.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000182053.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000183349.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000183505.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000183676.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000183907.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000183976.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000184830.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000185247.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000186369.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000186450.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000186540.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000187022.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000187442.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000187530.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000187776.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000188140.1,1,1,1,1,1,1,1,1,1,1,0
GCF_000597845.1|WP_000188287.1,1,0,0,1,1,1,1,1,1,0,1
GCF_000597845.1|WP_000189019.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000189207.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000189314.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000189541.1,1,1,1,1,1,1,0,1,1,1,1
GCF_000597845.1|WP_000189606.1,1,0,0,0,1,0,0,0,0,0,0
GCF_000597845.1|WP_000189743.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000190288.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000190506.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000190516.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000190577.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000190655.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000190854.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000191257.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000191497.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000597845.1|WP_000191622.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000192245.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000192533.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000193447.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000193844.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000194928.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000195062.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000195171.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000195296.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000196256.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000196875.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000197340.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000197578.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000197686.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000197884.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000198328.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000198773.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000200120.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000200378.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000201819.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000202798.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000202902.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000202990.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000203025.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000203096.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000203741.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000203905.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000204018.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000204342.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000204658.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000206275.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000206388.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000597845.1|WP_000206990.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000207680.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000208242.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000208520.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000208757.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000209520.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000209826.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000210739.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000210878.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000211045.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000211172.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000211237.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000211655.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000211858.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000211907.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000211971.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000212253.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000212426.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000212475.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000212680.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000214176.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000214516.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000214712.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000215137.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000215549.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000215657.1,1,0,0,0,0,0,0,0,0,0,0
GCF_000597845.1|WP_000216194.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000216791.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000217137.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000217859.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000217950.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000218362.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000219122.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000219687.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000220128.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000220281.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000220837.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000221855.1,1,1,1,1,1,1,1,1,1,1,0
GCF_000597845.1|WP_000222172.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000222495.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000224146.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000224470.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000224573.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000224659.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000224714.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000224879.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000224959.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000225221.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000225262.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000227281.1,1,0,0,0,0,0,0,0,0,0,0
GCF_000597845.1|WP_000227927.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000227958.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000228269.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000228555.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000228655.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000228937.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000230281.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000231927.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000233090.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000234514.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000234823.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000235203.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000235509.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000237005.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000237947.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000239529.1,1,0,0,0,0,0,0,0,0,0,0
GCF_000597845.1|WP_000239596.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000239730.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000239862.1,1,0,0,1,1,1,0,0,0,0,0
GCF_000597845.1|WP_000239928.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000240537.1,1,0,0,0,0,0,0,0,0,0,0
GCF_000597845.1|WP_000241011.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000241259.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000241660.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000242755.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000243741.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000244193.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000244777.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000246019.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000246138.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000246527.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000246636.1,1,0,0,0,0,0,0,0,0,0,0
GCF_000597845.1|WP_000246761.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000246815.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000246830.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000246882.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000247878.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000248097.1,1,1,1,1,1,1,0,0,0,1,1
GCF_000597845.1|WP_000248636.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000249104.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000249410.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000250006.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000250274.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000251727.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000252397.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000252908.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000252980.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000253975.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000254365.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000254633.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000254708.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000254738.1,1,0,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000254839.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000255997.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000256203.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000256450.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000256670.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000257192.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000257278.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000257293.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000257409.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000257738.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000258247.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000262113.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000263098.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000263347.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000264777.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000265933.1,1,1,1,1,1,1,1,1,1,1,0
GCF_000597845.1|WP_000267650.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000268232.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000270282.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000270305.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000270663.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000597845.1|WP_000271401.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000271962.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000272188.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000273290.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000275380.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000275853.1,1,0,0,0,0,0,0,0,0,1,0
GCF_000597845.1|WP_000277917.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000278505.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000279599.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000280488.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000281320.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000281668.1,1,1,1,1,1,1,0,1,1,1,1
GCF_000597845.1|WP_000283664.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000284027.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000284050.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000284273.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000284783.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000285353.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000285607.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000285774.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000286500.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000288132.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000288621.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000288710.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000289085.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000290616.1,1,1,1,1,1,1,0,0,1,1,1
GCF_000597845.1|WP_000290727.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000301050.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000301727.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000301864.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000312488.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000323556.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000331377.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000331456.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000331559.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000331707.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000331776.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000332036.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000332890.1,1,1,1,0,1,1,0,0,0,1,0
GCF_000597845.1|WP_000333125.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000333176.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000333379.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000334221.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000334896.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000337665.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000339104.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000339283.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000339594.1,1,1,1,1,1,1,0,1,1,1,1
