cluster,protein,genome,protein_id,gene,locus_tag,product,go_function,ontology_term
GCF_000597845.1|WP_000030537.1,GCF_000952955.1|WP_000030537.1,GCF_000952955.1,WP_000030537.1,lptC,ECRV308_RS16300,LPS export ABC transporter periplasmic protein LptC,,
GCF_000597845.1|WP_000030537.1,GCF_000953515.1|WP_000030537.1,GCF_000953515.1,WP_000030537.1,lptC,ECHMS174_RS16315,LPS export ABC transporter periplasmic protein LptC,,
GCF_000597845.1|WP_000030537.1,GCF_000971615.1|WP_000030537.1,GCF_000971615.1,WP_000030537.1,lptC,VK74_RS19290,LPS export ABC transporter periplasmic protein LptC,,
GCF_000597845.1|WP_000030537.1,GCF_000987875.1|WP_000030537.1,GCF_000987875.1,WP_000030537.1,lptC,DP32_RS18825,LPS export ABC transporter periplasmic protein LptC,,
GCF_000597845.1|WP_000030901.1,GCF_000597845.1|WP_000030901.1,GCF_000597845.1,WP_000030901.1,yfcZ,BU34_RS15960,YfcZ/YiiS family protein,,
GCF_000597845.1|WP_000030901.1,GCF_000599665.1|WP_001296261.1,GCF_000599665.1,WP_001296261.1,yfcZ,CF58_RS16015,YfcZ/YiiS family protein,,
GCF_000597845.1|WP_000030901.1,GCF_000801165.1|WP_000030901.1,GCF_000801165.1,WP_000030901.1,yfcZ,HW42_RS16985,YfcZ/YiiS family protein,,
GCF_000597845.1|WP_000030901.1,GCF_000801185.2|WP_001296869.1,GCF_000801185.2,WP_001296869.1,yfcZ,HW43_RS16655,YfcZ/YiiS family protein,,
GCF_000597845.1|WP_000030901.1,GCF_000830035.1|WP_001296261.1,GCF_000830035.1,WP_001296261.1,yfcZ,TH69_RS11750,YfcZ/YiiS family protein,,
GCF_000597845.1|WP_000030901.1,GCF_000833145.1|WP_001296261.1,GCF_000833145.1,WP_001296261.1,yfcZ,SR36_RS11545,YfcZ/YiiS family protein,,
GCF_000597845.1|WP_000030901.1,GCF_000833635.2|WP_001296261.1,GCF_000833635.2,WP_001296261.1,yfcZ,USML2_RS12195,YfcZ/YiiS family protein,,
GCF_000597845.1|WP_000030901.1,GCF_000952955.1|WP_001296261.1,GCF_000952955.1,WP_001296261.1,yfcZ,ECRV308_RS11975,YfcZ/YiiS family protein,,
GCF_000597845.1|WP_000030901.1,GCF_000953515.1|WP_001296261.1,GCF_000953515.1,WP_001296261.1,yfcZ,ECHMS174_RS11950,YfcZ/YiiS family protein,,
GCF_000597845.1|WP_000030901.1,GCF_000971615.1|WP_000030901.1,GCF_000971615.1,WP_000030901.1,yfcZ,VK74_RS24035,YfcZ/YiiS family protein,,
GCF_000597845.1|WP_000030901.1,GCF_000987875.1|WP_001296261.1,GCF_000987875.1,WP_001296261.1,yfcZ,DP32_RS13460,YfcZ/YiiS family protein,,
GCF_000597845.1|WP_000030901.1,GCF_000597845.1|WP_000655989.1,GCF_000597845.1,WP_000655989.1,yiiS,BU34_RS14170,DUF406 domain-containing protein,,
GCF_000597845.1|WP_000030901.1,GCF_000599665.1|WP_000655986.1,GCF_000599665.1,WP_000655986.1,yiiS,CF58_RS00395,DUF406 domain-containing protein,,
GCF_000597845.1|WP_000030901.1,GCF_000801165.1|WP_000655986.1,GCF_000801165.1,WP_000655986.1,yiiS,HW42_RS01160,DUF406 domain-containing protein,,
GCF_000597845.1|WP_000030901.1,GCF_000801185.2|WP_000655986.1,GCF_000801185.2,WP_000655986.1,yiiS,HW43_RS01165,DUF406 domain-containing protein,,
GCF_000597845.1|WP_000030901.1,GCF_000830035.1|WP_000655986.1,GCF_000830035.1,WP_000655986.1,yiiS,TH69_RS19950,DUF406 domain-containing protein,,
GCF_000597845.1|WP_000030901.1,GCF_000833145.1|WP_000655986.1,GCF_000833145.1,WP_000655986.1,yiiS,SR36_RS19760,DUF406 domain-containing protein,,
GCF_000597845.1|WP_000030901.1,GCF_000833635.2|WP_000655989.1,GCF_000833635.2,WP_000655989.1,yiiS,USML2_RS03785,DUF406 domain-containing protein,,
GCF_000597845.1|WP_000030901.1,GCF_000952955.1|WP_000655989.1,GCF_000952955.1,WP_000655989.1,yiiS,ECRV308_RS20080,DUF406 domain-containing protein,,
GCF_000597845.1|WP_000030901.1,GCF_000953515.1|WP_000655989.1,GCF_000953515.1,WP_000655989.1,yiiS,ECHMS174_RS17165,DUF406 domain-containing protein,,
GCF_000597845.1|WP_000030901.1,GCF_000971615.1|WP_000655986.1,GCF_000971615.1,WP_000655986.1,yiiS,VK74_RS15525,DUF406 domain-containing protein,,
GCF_000597845.1|WP_000030901.1,GCF_000987875.1|WP_000655989.1,GCF_000987875.1,WP_000655989.1,yiiS,DP32_RS22770,DUF406 domain-containing protein,,
GCF_000597845.1|WP_000031783.1,GCF_000597845.1|WP_000031783.1,GCF_000597845.1,WP_000031783.1,tuf,BU34_RS08765,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000597845.1|WP_000031784.1,GCF_000597845.1,WP_000031784.1,tuf,BU34_RS13840,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000599665.1|WP_000031783.1,GCF_000599665.1,WP_000031783.1,tuf,CF58_RS21175,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000599665.1|WP_000031784.1,GCF_000599665.1,WP_000031784.1,tuf,CF58_RS00740,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000801165.1|WP_000031783.1,GCF_000801165.1,WP_000031783.1,tuf,HW42_RS22060,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000801165.1|WP_000031784.1,GCF_000801165.1,WP_000031784.1,tuf,HW42_RS01465,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000801185.2|WP_000031783.1,GCF_000801185.2,WP_000031783.1,tuf,HW43_RS22195,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000801185.2|WP_000031784.1,GCF_000801185.2,WP_000031784.1,tuf,HW43_RS01500,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000830035.1|WP_000031783.1,GCF_000830035.1,WP_000031783.1,tuf,TH69_RS16650,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000830035.1|WP_000031784.1,GCF_000830035.1,WP_000031784.1,tuf,TH69_RS20250,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000833145.1|WP_000031783.1,GCF_000833145.1,WP_000031783.1,tuf,SR36_RS16445,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000833145.1|WP_000031784.1,GCF_000833145.1,WP_000031784.1,tuf,SR36_RS20060,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000833635.2|WP_000031783.1,GCF_000833635.2,WP_000031783.1,tuf,USML2_RS06970,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000833635.2|WP_000031784.1,GCF_000833635.2,WP_000031784.1,tuf,USML2_RS03485,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000952955.1|WP_000031783.1,GCF_000952955.1,WP_000031783.1,tuf,ECRV308_RS17025,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000952955.1|WP_000031784.1,GCF_000952955.1,WP_000031784.1,tuf,ECRV308_RS20380,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000953515.1|WP_000031783.1,GCF_000953515.1,WP_000031783.1,tuf,ECHMS174_RS20185,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000953515.1|WP_000031784.1,GCF_000953515.1,WP_000031784.1,tuf,ECHMS174_RS16865,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000971615.1|WP_000031783.1,GCF_000971615.1,WP_000031783.1,tuf,VK74_RS18670,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000971615.1|WP_000031784.1,GCF_000971615.1,WP_000031784.1,tuf,VK74_RS15220,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000987875.1|WP_000031783.1,GCF_000987875.1,WP_000031783.1,tuf,DP32_RS19515,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000031783.1,GCF_000987875.1|WP_000031784.1,GCF_000987875.1,WP_000031784.1,tuf,DP32_RS23070,elongation factor Tu,"translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA","GO:0006414,GO:0003746,GO:0005525"
GCF_000597845.1|WP_000032581.1,GCF_000597845.1|WP_000032581.1,GCF_000597845.1,WP_000032581.1,yigF,BU34_RS23180,DUF2628 domain-containing protein,,
GCF_000597845.1|WP_000032581.1,GCF_000801165.1|WP_000032581.1,GCF_000801165.1,WP_000032581.1,yigF,HW42_RS00595,DUF2628 domain-containing protein,,
GCF_000597845.1|WP_000032581.1,GCF_000830035.1|WP_000032581.1,GCF_000830035.1,WP_000032581.1,yigF,TH69_RS19325,DUF2628 domain-containing protein,,
GCF_000597845.1|WP_000032581.1,GCF_000833145.1|WP_000032581.1,GCF_000833145.1,WP_000032581.1,yigF,SR36_RS19135,DUF2628 domain-containing protein,,
GCF_000597845.1|WP_000032581.1,GCF_000833635.2|WP_000032581.1,GCF_000833635.2,WP_000032581.1,yigF,USML2_RS04325,DUF2628 domain-containing protein,,
GCF_000597845.1|WP_000032581.1,GCF_000952955.1|WP_000032581.1,GCF_000952955.1,WP_000032581.1,yigF,ECRV308_RS19540,DUF2628 domain-containing protein,,
GCF_000597845.1|WP_000032581.1,GCF_000953515.1|WP_000032581.1,GCF_000953515.1,WP_000032581.1,yigF,ECHMS174_RS17705,DUF2628 domain-containing protein,,
GCF_000597845.1|WP_000032581.1,GCF_000971615.1|WP_000032581.1,GCF_000971615.1,WP_000032581.1,yigF,VK74_RS16090,DUF2628 domain-containing protein,,
GCF_000597845.1|WP_000032581.1,GCF_000987875.1|WP_000032581.1,GCF_000987875.1,WP_000032581.1,yigF,DP32_RS22225,DUF2628 domain-containing protein,,
GCF_000597845.1|WP_000032691.1,GCF_000597845.1|WP_000032691.1,GCF_000597845.1,WP_000032691.1,gph,BU34_RS08530,phosphoglycolate phosphatase,phosphoglycolate phosphatase activity|0008967||IEA,"GO:0005975,GO:0008967"
GCF_000597845.1|WP_000032691.1,GCF_000599665.1|WP_001031735.1,GCF_000599665.1,WP_001031735.1,gph,CF58_RS21385,phosphoglycolate phosphatase,phosphoglycolate phosphatase activity|0008967||IEA,"GO:0005975,GO:0008967"
GCF_000597845.1|WP_000032691.1,GCF_000801165.1|WP_001031727.1,GCF_000801165.1,WP_001031727.1,gph,HW42_RS22270,phosphoglycolate phosphatase,phosphoglycolate phosphatase activity|0008967||IEA,"GO:0005975,GO:0008967"
GCF_000597845.1|WP_000032691.1,GCF_000801185.2|WP_001031706.1,GCF_000801185.2,WP_001031706.1,gph,HW43_RS22405,phosphoglycolate phosphatase,phosphoglycolate phosphatase activity|0008967||IEA,"GO:0005975,GO:0008967"
GCF_000597845.1|WP_000032691.1,GCF_000830035.1|WP_001031729.1,GCF_000830035.1,WP_001031729.1,gph,TH69_RS16895,phosphoglycolate phosphatase,phosphoglycolate phosphatase activity|0008967||IEA,"GO:0005975,GO:0008967"
GCF_000597845.1|WP_000032691.1,GCF_000833145.1|WP_001031729.1,GCF_000833145.1,WP_001031729.1,gph,SR36_RS16690,phosphoglycolate phosphatase,phosphoglycolate phosphatase activity|0008967||IEA,"GO:0005975,GO:0008967"
GCF_000597845.1|WP_000032691.1,GCF_000833635.2|WP_001031729.1,GCF_000833635.2,WP_001031729.1,gph,USML2_RS06705,phosphoglycolate phosphatase,phosphoglycolate phosphatase activity|0008967||IEA,"GO:0005975,GO:0008967"
GCF_000597845.1|WP_000032691.1,GCF_000952955.1|WP_001031729.1,GCF_000952955.1,WP_001031729.1,gph,ECRV308_RS17260,phosphoglycolate phosphatase,phosphoglycolate phosphatase activity|0008967||IEA,"GO:0005975,GO:0008967"
GCF_000597845.1|WP_000032691.1,GCF_000953515.1|WP_001031729.1,GCF_000953515.1,WP_001031729.1,gph,ECHMS174_RS19950,phosphoglycolate phosphatase,phosphoglycolate phosphatase activity|0008967||IEA,"GO:0005975,GO:0008967"
GCF_000597845.1|WP_000032691.1,GCF_000971615.1|WP_001031727.1,GCF_000971615.1,WP_001031727.1,gph,VK74_RS18460,phosphoglycolate phosphatase,phosphoglycolate phosphatase activity|0008967||IEA,"GO:0005975,GO:0008967"
GCF_000597845.1|WP_000032691.1,GCF_000987875.1|WP_000032691.1,GCF_000987875.1,WP_000032691.1,gph,DP32_RS19750,phosphoglycolate phosphatase,phosphoglycolate phosphatase activity|0008967||IEA,"GO:0005975,GO:0008967"
GCF_000597845.1|WP_000032935.1,GCF_000597845.1|WP_000032935.1,GCF_000597845.1,WP_000032935.1,narG,BU34_RS21615,nitrate reductase subunit alpha,nitrate reductase activity|0008940||IEA,"GO:0042126,GO:0008940,GO:0009325"
GCF_000597845.1|WP_000032935.1,GCF_000597845.1|WP_001568843.1,GCF_000597845.1,WP_001568843.1,narZ,BU34_RS20460,nitrate reductase Z subunit alpha,,
GCF_000597845.1|WP_000032935.1,GCF_000599665.1|WP_000032972.1,GCF_000599665.1,WP_000032972.1,narG,CF58_RS09405,nitrate reductase subunit alpha,nitrate reductase activity|0008940||IEA,"GO:0042126,GO:0008940,GO:0009325"
GCF_000597845.1|WP_000032935.1,GCF_000599665.1|WP_001578329.1,GCF_000599665.1,WP_001578329.1,narZ,CF58_RS11370,nitrate reductase Z subunit alpha,,
GCF_000597845.1|WP_000032935.1,GCF_000801165.1|WP_000032941.1,GCF_000801165.1,WP_000032941.1,narG,HW42_RS10560,nitrate reductase subunit alpha,nitrate reductase activity|0008940||IEA,"GO:0042126,GO:0008940,GO:0009325"
GCF_000597845.1|WP_000032935.1,GCF_000801165.1|WP_000040440.1,GCF_000801165.1,WP_000040440.1,narZ,HW42_RS12030,nitrate reductase Z subunit alpha,,
GCF_000597845.1|WP_000032935.1,GCF_000801185.2|WP_021293423.1,GCF_000801185.2,WP_021293423.1,narZ,HW43_RS11610,nitrate reductase Z subunit alpha,,
GCF_000597845.1|WP_000032935.1,GCF_000801185.2|WP_021293477.1,GCF_000801185.2,WP_021293477.1,narG,HW43_RS10130,nitrate reductase subunit alpha,nitrate reductase activity|0008940||IEA,"GO:0042126,GO:0008940,GO:0009325"
GCF_000597845.1|WP_000032935.1,GCF_000830035.1|WP_000032935.1,GCF_000830035.1,WP_000032935.1,narG,TH69_RS06415,nitrate reductase subunit alpha,nitrate reductase activity|0008940||IEA,"GO:0042126,GO:0008940,GO:0009325"
GCF_000597845.1|WP_000032935.1,GCF_000830035.1|WP_000040458.1,GCF_000830035.1,WP_000040458.1,narZ,TH69_RS07595,nitrate reductase Z subunit alpha,,
GCF_000597845.1|WP_000032935.1,GCF_000833145.1|WP_000032935.1,GCF_000833145.1,WP_000032935.1,narG,SR36_RS06210,nitrate reductase subunit alpha,nitrate reductase activity|0008940||IEA,"GO:0042126,GO:0008940,GO:0009325"
GCF_000597845.1|WP_000032935.1,GCF_000833145.1|WP_000040458.1,GCF_000833145.1,WP_000040458.1,narZ,SR36_RS07390,nitrate reductase Z subunit alpha,,
GCF_000597845.1|WP_000032935.1,GCF_000833635.2|WP_000032939.1,GCF_000833635.2,WP_000032939.1,narG,USML2_RS18340,nitrate reductase subunit alpha,nitrate reductase activity|0008940||IEA,"GO:0042126,GO:0008940,GO:0009325"
GCF_000597845.1|WP_000032935.1,GCF_000833635.2|WP_000040458.1,GCF_000833635.2,WP_000040458.1,narZ,USML2_RS16945,nitrate reductase Z subunit alpha,,
GCF_000597845.1|WP_000032935.1,GCF_000952955.1|WP_000032939.1,GCF_000952955.1,WP_000032939.1,narG,ECRV308_RS06155,nitrate reductase subunit alpha,nitrate reductase activity|0008940||IEA,"GO:0042126,GO:0008940,GO:0009325"
GCF_000597845.1|WP_000032935.1,GCF_000952955.1|WP_000040458.1,GCF_000952955.1,WP_000040458.1,narZ,ECRV308_RS07455,nitrate reductase Z subunit alpha,,
GCF_000597845.1|WP_000032935.1,GCF_000953515.1|WP_000032939.1,GCF_000953515.1,WP_000032939.1,narG,ECHMS174_RS06285,nitrate reductase subunit alpha,nitrate reductase activity|0008940||IEA,"GO:0042126,GO:0008940,GO:0009325"
GCF_000597845.1|WP_000032935.1,GCF_000953515.1|WP_000040458.1,GCF_000953515.1,WP_000040458.1,narZ,ECHMS174_RS07500,nitrate reductase Z subunit alpha,,
GCF_000597845.1|WP_000032935.1,GCF_000971615.1|WP_000032941.1,GCF_000971615.1,WP_000032941.1,narG,VK74_RS05900,nitrate reductase subunit alpha,nitrate reductase activity|0008940||IEA,"GO:0042126,GO:0008940,GO:0009325"
GCF_000597845.1|WP_000032935.1,GCF_000971615.1|WP_000040440.1,GCF_000971615.1,WP_000040440.1,narZ,VK74_RS04495,nitrate reductase Z subunit alpha,,
GCF_000597845.1|WP_000032935.1,GCF_000987875.1|WP_000032921.1,GCF_000987875.1,WP_000032921.1,narG,DP32_RS07280,nitrate reductase subunit alpha,nitrate reductase activity|0008940||IEA,"GO:0042126,GO:0008940,GO:0009325"
GCF_000597845.1|WP_000032935.1,GCF_000987875.1|WP_000040462.1,GCF_000987875.1,WP_000040462.1,narZ,DP32_RS08395,nitrate reductase Z subunit alpha,,
GCF_000597845.1|WP_000033328.1,GCF_000597845.1|WP_000033328.1,GCF_000597845.1,WP_000033328.1,yfcV,BU34_RS15940,fimbrial protein,,"GO:0007155,GO:0009289"
GCF_000597845.1|WP_000033328.1,GCF_000801165.1|WP_000033328.1,GCF_000801165.1,WP_000033328.1,yfcV,HW42_RS16965,fimbrial protein,,"GO:0007155,GO:0009289"
GCF_000597845.1|WP_000033328.1,GCF_000801185.2|WP_000033328.1,GCF_000801185.2,WP_000033328.1,yfcV,HW43_RS16635,fimbrial protein,,"GO:0007155,GO:0009289"
GCF_000597845.1|WP_000033328.1,GCF_000830035.1|WP_000033316.1,GCF_000830035.1,WP_000033316.1,yfcV,TH69_RS11730,fimbrial protein,,"GO:0007155,GO:0009289"
GCF_000597845.1|WP_000033328.1,GCF_000833145.1|WP_000033316.1,GCF_000833145.1,WP_000033316.1,yfcV,SR36_RS11525,fimbrial protein,,"GO:0007155,GO:0009289"
GCF_000597845.1|WP_000033328.1,GCF_000833635.2|WP_000033316.1,GCF_000833635.2,WP_000033316.1,yfcV,USML2_RS12215,fimbrial protein,,"GO:0007155,GO:0009289"
GCF_000597845.1|WP_000033328.1,GCF_000952955.1|WP_000033316.1,GCF_000952955.1,WP_000033316.1,yfcV,ECRV308_RS11955,fimbrial protein,,"GO:0007155,GO:0009289"
GCF_000597845.1|WP_000033328.1,GCF_000953515.1|WP_000033316.1,GCF_000953515.1,WP_000033316.1,yfcV,ECHMS174_RS11930,fimbrial protein,,"GO:0007155,GO:0009289"
GCF_000597845.1|WP_000033328.1,GCF_000971615.1|WP_000033328.1,GCF_000971615.1,WP_000033328.1,yfcV,VK74_RS24055,fimbrial protein,,"GO:0007155,GO:0009289"
GCF_000597845.1|WP_000033328.1,GCF_000987875.1|WP_000033316.1,GCF_000987875.1,WP_000033316.1,yfcV,DP32_RS13440,fimbrial protein,,"GO:0007155,GO:0009289"
GCF_000597845.1|WP_000033328.1,GCF_000599665.1|WP_000033306.1,GCF_000599665.1,WP_000033306.1,,CF58_RS15995,fimbrial protein,,"GO:0007155,GO:0009289"
GCF_000597845.1|WP_000033487.1,GCF_000597845.1|WP_000033487.1,GCF_000597845.1,WP_000033487.1,nrfF,BU34_RS13340,heme lyase NrfEFG subunit NrfF,,
GCF_000597845.1|WP_000033487.1,GCF_000599665.1|WP_001032533.1,GCF_000599665.1,WP_001032533.1,nrfF,CF58_RS01280,heme lyase NrfEFG subunit NrfF,,
GCF_000597845.1|WP_000033487.1,GCF_000801165.1|WP_001032546.1,GCF_000801165.1,WP_001032546.1,nrfF,HW42_RS01995,heme lyase NrfEFG subunit NrfF,,
GCF_000597845.1|WP_000033487.1,GCF_000801185.2|WP_001032546.1,GCF_000801185.2,WP_001032546.1,nrfF,HW43_RS02015,heme lyase NrfEFG subunit NrfF,,
GCF_000597845.1|WP_000033487.1,GCF_000830035.1|WP_000033487.1,GCF_000830035.1,WP_000033487.1,nrfF,TH69_RS20760,heme lyase NrfEFG subunit NrfF,,
GCF_000597845.1|WP_000033487.1,GCF_000833145.1|WP_000033487.1,GCF_000833145.1,WP_000033487.1,nrfF,SR36_RS20570,heme lyase NrfEFG subunit NrfF,,
GCF_000597845.1|WP_000033487.1,GCF_000833635.2|WP_001032531.1,GCF_000833635.2,WP_001032531.1,nrfF,USML2_RS02920,heme lyase NrfEFG subunit NrfF,,
GCF_000597845.1|WP_000033487.1,GCF_000952955.1|WP_001032531.1,GCF_000952955.1,WP_001032531.1,nrfF,ECRV308_RS20885,heme lyase NrfEFG subunit NrfF,,
GCF_000597845.1|WP_000033487.1,GCF_000953515.1|WP_001032531.1,GCF_000953515.1,WP_001032531.1,nrfF,ECHMS174_RS20860,heme lyase NrfEFG subunit NrfF,,
GCF_000597845.1|WP_000033487.1,GCF_000971615.1|WP_001032546.1,GCF_000971615.1,WP_001032546.1,nrfF,VK74_RS14680,heme lyase NrfEFG subunit NrfF,,
GCF_000597845.1|WP_000033487.1,GCF_000987875.1|WP_000033487.1,GCF_000987875.1,WP_000033487.1,nrfF,DP32_RS23865,heme lyase NrfEFG subunit NrfF,,
GCF_000597845.1|WP_000034372.1,GCF_000597845.1|WP_000034372.1,GCF_000597845.1,WP_000034372.1,fbaA,BU34_RS10910,class II fructose-bisphosphate aldolase,"fructose-bisphosphate aldolase activity|0004332||IEA,zinc ion binding|0008270||IEA","GO:0005975,GO:0006096,GO:0004332,GO:0008270"
GCF_000597845.1|WP_000034372.1,GCF_000599665.1|WP_000034372.1,GCF_000599665.1,WP_000034372.1,fbaA,CF58_RS18965,class II fructose-bisphosphate aldolase,"fructose-bisphosphate aldolase activity|0004332||IEA,zinc ion binding|0008270||IEA","GO:0005975,GO:0006096,GO:0004332,GO:0008270"
